tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
g__Waddlia,f__Waddliaceae,rank_5,g__Waddlia,Root,d__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Parachlamydiales,f__Waddliaceae,g__Waddlia,
s__Waddlia_chondrophila,g__Waddlia,rank_6,s__Waddlia_chondrophila,Root,d__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Parachlamydiales,f__Waddliaceae,g__Waddlia,s__Waddlia_chondrophila
p__Chlorobi,d__Bacteria,rank_1,p__Chlorobi,Root,d__Bacteria,p__Chlorobi,,,,,
c__Chlorobia,p__Chlorobi,rank_2,c__Chlorobia,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,,,,
o__Chlorobiales,c__Chlorobia,rank_3,o__Chlorobiales,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,,,
f__Chlorobiaceae,o__Chlorobiales,rank_4,f__Chlorobiaceae,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,,
g__Chlorobaculum,f__Chlorobiaceae,rank_5,g__Chlorobaculum,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chlorobaculum,
s__Chlorobaculum_parvum,g__Chlorobaculum,rank_6,s__Chlorobaculum_parvum,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chlorobaculum,s__Chlorobaculum_parvum
g__Chlorobium,f__Chlorobiaceae,rank_5,g__Chlorobium,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chlorobium,
s__Chlorobium_chlorochromatii,g__Chlorobium,rank_6,s__Chlorobium_chlorochromatii,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chlorobium,s__Chlorobium_chlorochromatii
s__Chlorobium_phaeobacteroides,g__Chlorobium,rank_6,s__Chlorobium_phaeobacteroides,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chlorobium,s__Chlorobium_phaeobacteroides
s__Chlorobium_sp._445,g__Chlorobium,rank_6,s__Chlorobium_sp._445,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chlorobium,s__Chlorobium_sp._445
g__Chloroherpeton,f__Chlorobiaceae,rank_5,g__Chloroherpeton,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chloroherpeton,
s__Chloroherpeton_thalassium,g__Chloroherpeton,rank_6,s__Chloroherpeton_thalassium,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chloroherpeton,s__Chloroherpeton_thalassium
g__Prosthecochloris,f__Chlorobiaceae,rank_5,g__Prosthecochloris,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Prosthecochloris,
s__Prosthecochloris_sp._CIB_2401,g__Prosthecochloris,rank_6,s__Prosthecochloris_sp._CIB_2401,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Prosthecochloris,s__Prosthecochloris_sp._CIB_2401
s__Prosthecochloris_sp._GSB1,g__Prosthecochloris,rank_6,s__Prosthecochloris_sp._GSB1,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Prosthecochloris,s__Prosthecochloris_sp._GSB1
p__Chloroflexi,d__Bacteria,rank_1,p__Chloroflexi,Root,d__Bacteria,p__Chloroflexi,,,,,
c__Anaerolineae,p__Chloroflexi,rank_2,c__Anaerolineae,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,,,,
o__Anaerolineales,c__Anaerolineae,rank_3,o__Anaerolineales,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,,,
f__Anaerolineaceae,o__Anaerolineales,rank_4,f__Anaerolineaceae,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,,
g__Anaerolinea,f__Anaerolineaceae,rank_5,g__Anaerolinea,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Anaerolinea,
s__Anaerolinea_sp._4484_236,g__Anaerolinea,rank_6,s__Anaerolinea_sp._4484_236,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Anaerolinea,s__Anaerolinea_sp._4484_236
s__Anaerolinea_sp._RIFOXYB12_FULL_60_12,g__Anaerolinea,rank_6,s__Anaerolinea_sp._RIFOXYB12_FULL_60_12,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Anaerolinea,s__Anaerolinea_sp._RIFOXYB12_FULL_60_12
s__Anaerolinea_thermophila,g__Anaerolinea,rank_6,s__Anaerolinea_thermophila,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Anaerolinea,s__Anaerolinea_thermophila
g__Bellilinea,f__Anaerolineaceae,rank_5,g__Bellilinea,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Bellilinea,
s__Bellilinea_caldifistulae,g__Bellilinea,rank_6,s__Bellilinea_caldifistulae,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Bellilinea,s__Bellilinea_caldifistulae
g__Brevefilum,f__Anaerolineaceae,rank_5,g__Brevefilum,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Brevefilum,
s__Brevefilum_fermentans,g__Brevefilum,rank_6,s__Brevefilum_fermentans,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Brevefilum,s__Brevefilum_fermentans
g__Flexilinea,f__Anaerolineaceae,rank_5,g__Flexilinea,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Flexilinea,
s__Flexilinea_flocculi,g__Flexilinea,rank_6,s__Flexilinea_flocculi,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Flexilinea,s__Flexilinea_flocculi
g__Leptolinea,f__Anaerolineaceae,rank_5,g__Leptolinea,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Leptolinea,
s__Leptolinea_tardivitalis,g__Leptolinea,rank_6,s__Leptolinea_tardivitalis,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Leptolinea,s__Leptolinea_tardivitalis
g__Levilinea,f__Anaerolineaceae,rank_5,g__Levilinea,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Levilinea,
s__Levilinea_saccharolytica,g__Levilinea,rank_6,s__Levilinea_saccharolytica,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Levilinea,s__Levilinea_saccharolytica
g__Longilinea,f__Anaerolineaceae,rank_5,g__Longilinea,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Longilinea,
s__Longilinea_arvoryzae,g__Longilinea,rank_6,s__Longilinea_arvoryzae,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Longilinea,s__Longilinea_arvoryzae
g__Ornatilinea,f__Anaerolineaceae,rank_5,g__Ornatilinea,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Ornatilinea,
s__Ornatilinea_apprima,g__Ornatilinea,rank_6,s__Ornatilinea_apprima,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Ornatilinea,s__Ornatilinea_apprima
g__Thermanaerothrix,f__Anaerolineaceae,rank_5,g__Thermanaerothrix,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Thermanaerothrix,
s__Thermanaerothrix_daxensis,g__Thermanaerothrix,rank_6,s__Thermanaerothrix_daxensis,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Thermanaerothrix,s__Thermanaerothrix_daxensis
c__Ardenticatenia,p__Chloroflexi,rank_2,c__Ardenticatenia,Root,d__Bacteria,p__Chloroflexi,c__Ardenticatenia,,,,
o__Ardenticatenales,c__Ardenticatenia,rank_3,o__Ardenticatenales,Root,d__Bacteria,p__Chloroflexi,c__Ardenticatenia,o__Ardenticatenales,,,
f__Ardenticatenaceae,o__Ardenticatenales,rank_4,f__Ardenticatenaceae,Root,d__Bacteria,p__Chloroflexi,c__Ardenticatenia,o__Ardenticatenales,f__Ardenticatenaceae,,
g__Ardenticatena,f__Ardenticatenaceae,rank_5,g__Ardenticatena,Root,d__Bacteria,p__Chloroflexi,c__Ardenticatenia,o__Ardenticatenales,f__Ardenticatenaceae,g__Ardenticatena,
s__Ardenticatena_maritima,g__Ardenticatena,rank_6,s__Ardenticatena_maritima,Root,d__Bacteria,p__Chloroflexi,c__Ardenticatenia,o__Ardenticatenales,f__Ardenticatenaceae,g__Ardenticatena,s__Ardenticatena_maritima
g__Candidatus_Promineofilum,f__Ardenticatenaceae,rank_5,g__Candidatus_Promineofilum,Root,d__Bacteria,p__Chloroflexi,c__Ardenticatenia,o__Ardenticatenales,f__Ardenticatenaceae,g__Candidatus_Promineofilum,
s__Candidatus_Promineofilum_breve,g__Candidatus_Promineofilum,rank_6,s__Candidatus_Promineofilum_breve,Root,d__Bacteria,p__Chloroflexi,c__Ardenticatenia,o__Ardenticatenales,f__Ardenticatenaceae,g__Candidatus_Promineofilum,s__Candidatus_Promineofilum_breve
c__Caldilineae,p__Chloroflexi,rank_2,c__Caldilineae,Root,d__Bacteria,p__Chloroflexi,c__Caldilineae,,,,
o__Caldilineales,c__Caldilineae,rank_3,o__Caldilineales,Root,d__Bacteria,p__Chloroflexi,c__Caldilineae,o__Caldilineales,,,
f__Caldilineaceae,o__Caldilineales,rank_4,f__Caldilineaceae,Root,d__Bacteria,p__Chloroflexi,c__Caldilineae,o__Caldilineales,f__Caldilineaceae,,
g__Caldilinea,f__Caldilineaceae,rank_5,g__Caldilinea,Root,d__Bacteria,p__Chloroflexi,c__Caldilineae,o__Caldilineales,f__Caldilineaceae,g__Caldilinea,
s__Caldilinea_aerophila,g__Caldilinea,rank_6,s__Caldilinea_aerophila,Root,d__Bacteria,p__Chloroflexi,c__Caldilineae,o__Caldilineales,f__Caldilineaceae,g__Caldilinea,s__Caldilinea_aerophila
c__Chloroflexia,p__Chloroflexi,rank_2,c__Chloroflexia,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,,,,
o__Chloroflexales,c__Chloroflexia,rank_3,o__Chloroflexales,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,,,
f__Chloroflexaceae,o__Chloroflexales,rank_4,f__Chloroflexaceae,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,,
g__Chloroflexus,f__Chloroflexaceae,rank_5,g__Chloroflexus,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__Chloroflexus,
s__Chloroflexus_aggregans,g__Chloroflexus,rank_6,s__Chloroflexus_aggregans,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__Chloroflexus,s__Chloroflexus_aggregans
f__Oscillochloridaceae,o__Chloroflexales,rank_4,f__Oscillochloridaceae,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Oscillochloridaceae,,
g__Candidatus_Viridilinea,f__Oscillochloridaceae,rank_5,g__Candidatus_Viridilinea,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Oscillochloridaceae,g__Candidatus_Viridilinea,
s__Candidatus_Viridilinea_mediisalina,g__Candidatus_Viridilinea,rank_6,s__Candidatus_Viridilinea_mediisalina,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Oscillochloridaceae,g__Candidatus_Viridilinea,s__Candidatus_Viridilinea_mediisalina
f__Roseiflexaceae,o__Chloroflexales,rank_4,f__Roseiflexaceae,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,,
g__Kouleothrix,f__Roseiflexaceae,rank_5,g__Kouleothrix,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__Kouleothrix,
s__Kouleothrix_aurantiaca,g__Kouleothrix,rank_6,s__Kouleothrix_aurantiaca,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__Kouleothrix,s__Kouleothrix_aurantiaca
g__Roseiflexus,f__Roseiflexaceae,rank_5,g__Roseiflexus,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__Roseiflexus,
s__Roseiflexus_castenholzii,g__Roseiflexus,rank_6,s__Roseiflexus_castenholzii,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__Roseiflexus,s__Roseiflexus_castenholzii
o__Herpetosiphonales,c__Chloroflexia,rank_3,o__Herpetosiphonales,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Herpetosiphonales,,,
f__Herpetosiphonaceae,o__Herpetosiphonales,rank_4,f__Herpetosiphonaceae,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Herpetosiphonales,f__Herpetosiphonaceae,,
g__Herpetosiphon,f__Herpetosiphonaceae,rank_5,g__Herpetosiphon,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Herpetosiphonales,f__Herpetosiphonaceae,g__Herpetosiphon,
s__Herpetosiphon_aurantiacus,g__Herpetosiphon,rank_6,s__Herpetosiphon_aurantiacus,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Herpetosiphonales,f__Herpetosiphonaceae,g__Herpetosiphon,s__Herpetosiphon_aurantiacus
c__Dehalococcoidia,p__Chloroflexi,rank_2,c__Dehalococcoidia,Root,d__Bacteria,p__Chloroflexi,c__Dehalococcoidia,,,,
o__Dehalococcoidales,c__Dehalococcoidia,rank_3,o__Dehalococcoidales,Root,d__Bacteria,p__Chloroflexi,c__Dehalococcoidia,o__Dehalococcoidales,,,
f__Dehalococcoidaceae,o__Dehalococcoidales,rank_4,f__Dehalococcoidaceae,Root,d__Bacteria,p__Chloroflexi,c__Dehalococcoidia,o__Dehalococcoidales,f__Dehalococcoidaceae,,
g__Dehalococcoides,f__Dehalococcoidaceae,rank_5,g__Dehalococcoides,Root,d__Bacteria,p__Chloroflexi,c__Dehalococcoidia,o__Dehalococcoidales,f__Dehalococcoidaceae,g__Dehalococcoides,
c__Ktedonobacteria,p__Chloroflexi,rank_2,c__Ktedonobacteria,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,,,,
o__Ktedonobacterales,c__Ktedonobacteria,rank_3,o__Ktedonobacterales,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,,,
f__Ktedonobacteraceae,o__Ktedonobacterales,rank_4,f__Ktedonobacteraceae,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,,
g__Ktedonobacter,f__Ktedonobacteraceae,rank_5,g__Ktedonobacter,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,g__Ktedonobacter,
s__Ktedonobacter_racemifer,g__Ktedonobacter,rank_6,s__Ktedonobacter_racemifer,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,g__Ktedonobacter,s__Ktedonobacter_racemifer
s__Ktedonobacter_sp._13_2_20CM_53_11,g__Ktedonobacter,rank_6,s__Ktedonobacter_sp._13_2_20CM_53_11,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,g__Ktedonobacter,s__Ktedonobacter_sp._13_2_20CM_53_11
o__Thermogemmatisporales,c__Ktedonobacteria,rank_3,o__Thermogemmatisporales,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Thermogemmatisporales,,,
f__Thermogemmatisporaceae,o__Thermogemmatisporales,rank_4,f__Thermogemmatisporaceae,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Thermogemmatisporales,f__Thermogemmatisporaceae,,
g__Thermogemmatispora,f__Thermogemmatisporaceae,rank_5,g__Thermogemmatispora,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Thermogemmatisporales,f__Thermogemmatisporaceae,g__Thermogemmatispora,
s__Thermogemmatispora_carboxidivorans,g__Thermogemmatispora,rank_6,s__Thermogemmatispora_carboxidivorans,Root,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Thermogemmatisporales,f__Thermogemmatisporaceae,g__Thermogemmatispora,s__Thermogemmatispora_carboxidivorans
c__Thermoflexia,p__Chloroflexi,rank_2,c__Thermoflexia,Root,d__Bacteria,p__Chloroflexi,c__Thermoflexia,,,,
o__Thermoflexales,c__Thermoflexia,rank_3,o__Thermoflexales,Root,d__Bacteria,p__Chloroflexi,c__Thermoflexia,o__Thermoflexales,,,
f__Thermoflexaceae,o__Thermoflexales,rank_4,f__Thermoflexaceae,Root,d__Bacteria,p__Chloroflexi,c__Thermoflexia,o__Thermoflexales,f__Thermoflexaceae,,
g__Thermoflexus,f__Thermoflexaceae,rank_5,g__Thermoflexus,Root,d__Bacteria,p__Chloroflexi,c__Thermoflexia,o__Thermoflexales,f__Thermoflexaceae,g__Thermoflexus,
s__Thermoflexus_hugenholtzii,g__Thermoflexus,rank_6,s__Thermoflexus_hugenholtzii,Root,d__Bacteria,p__Chloroflexi,c__Thermoflexia,o__Thermoflexales,f__Thermoflexaceae,g__Thermoflexus,s__Thermoflexus_hugenholtzii
c__Thermomicrobia,p__Chloroflexi,rank_2,c__Thermomicrobia,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,,,,
o__Sphaerobacterales,c__Thermomicrobia,rank_3,o__Sphaerobacterales,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Sphaerobacterales,,,
f__Sphaerobacteraceae,o__Sphaerobacterales,rank_4,f__Sphaerobacteraceae,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Sphaerobacterales,f__Sphaerobacteraceae,,
g__Nitrolancea,f__Sphaerobacteraceae,rank_5,g__Nitrolancea,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Sphaerobacterales,f__Sphaerobacteraceae,g__Nitrolancea,
s__Nitrolancea_hollandica,g__Nitrolancea,rank_6,s__Nitrolancea_hollandica,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Sphaerobacterales,f__Sphaerobacteraceae,g__Nitrolancea,s__Nitrolancea_hollandica
g__Sphaerobacter,f__Sphaerobacteraceae,rank_5,g__Sphaerobacter,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Sphaerobacterales,f__Sphaerobacteraceae,g__Sphaerobacter,
s__Sphaerobacter_thermophilus,g__Sphaerobacter,rank_6,s__Sphaerobacter_thermophilus,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Sphaerobacterales,f__Sphaerobacteraceae,g__Sphaerobacter,s__Sphaerobacter_thermophilus
o__Thermomicrobiales,c__Thermomicrobia,rank_3,o__Thermomicrobiales,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Thermomicrobiales,,,
f__Thermomicrobiaceae,o__Thermomicrobiales,rank_4,f__Thermomicrobiaceae,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Thermomicrobiales,f__Thermomicrobiaceae,,
g__Thermomicrobium,f__Thermomicrobiaceae,rank_5,g__Thermomicrobium,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Thermomicrobiales,f__Thermomicrobiaceae,g__Thermomicrobium,
s__Thermomicrobium_roseum,g__Thermomicrobium,rank_6,s__Thermomicrobium_roseum,Root,d__Bacteria,p__Chloroflexi,c__Thermomicrobia,o__Thermomicrobiales,f__Thermomicrobiaceae,g__Thermomicrobium,s__Thermomicrobium_roseum
p__Chrysiogenetes,d__Bacteria,rank_1,p__Chrysiogenetes,Root,d__Bacteria,p__Chrysiogenetes,,,,,
c__Chrysiogenetes,p__Chrysiogenetes,rank_2,c__Chrysiogenetes,Root,d__Bacteria,p__Chrysiogenetes,c__Chrysiogenetes,,,,
o__Chrysiogenales,c__Chrysiogenetes,rank_3,o__Chrysiogenales,Root,d__Bacteria,p__Chrysiogenetes,c__Chrysiogenetes,o__Chrysiogenales,,,
f__Chrysiogenaceae,o__Chrysiogenales,rank_4,f__Chrysiogenaceae,Root,d__Bacteria,p__Chrysiogenetes,c__Chrysiogenetes,o__Chrysiogenales,f__Chrysiogenaceae,,
g__Chrysiogenes,f__Chrysiogenaceae,rank_5,g__Chrysiogenes,Root,d__Bacteria,p__Chrysiogenetes,c__Chrysiogenetes,o__Chrysiogenales,f__Chrysiogenaceae,g__Chrysiogenes,
s__Chrysiogenes_arsenatis,g__Chrysiogenes,rank_6,s__Chrysiogenes_arsenatis,Root,d__Bacteria,p__Chrysiogenetes,c__Chrysiogenetes,o__Chrysiogenales,f__Chrysiogenaceae,g__Chrysiogenes,s__Chrysiogenes_arsenatis
g__Desulfurispirillum,f__Chrysiogenaceae,rank_5,g__Desulfurispirillum,Root,d__Bacteria,p__Chrysiogenetes,c__Chrysiogenetes,o__Chrysiogenales,f__Chrysiogenaceae,g__Desulfurispirillum,
s__Desulfurispirillum_indicum,g__Desulfurispirillum,rank_6,s__Desulfurispirillum_indicum,Root,d__Bacteria,p__Chrysiogenetes,c__Chrysiogenetes,o__Chrysiogenales,f__Chrysiogenaceae,g__Desulfurispirillum,s__Desulfurispirillum_indicum
p__Coprothermobacterota,d__Bacteria,rank_1,p__Coprothermobacterota,Root,d__Bacteria,p__Coprothermobacterota,,,,,
c__Coprothermobacteria,p__Coprothermobacterota,rank_2,c__Coprothermobacteria,Root,d__Bacteria,p__Coprothermobacterota,c__Coprothermobacteria,,,,
o__Coprothermobacterales,c__Coprothermobacteria,rank_3,o__Coprothermobacterales,Root,d__Bacteria,p__Coprothermobacterota,c__Coprothermobacteria,o__Coprothermobacterales,,,
f__Coprothermobacteraceae,o__Coprothermobacterales,rank_4,f__Coprothermobacteraceae,Root,d__Bacteria,p__Coprothermobacterota,c__Coprothermobacteria,o__Coprothermobacterales,f__Coprothermobacteraceae,,
g__Coprothermobacter,f__Coprothermobacteraceae,rank_5,g__Coprothermobacter,Root,d__Bacteria,p__Coprothermobacterota,c__Coprothermobacteria,o__Coprothermobacterales,f__Coprothermobacteraceae,g__Coprothermobacter,
s__Coprothermobacter_proteolyticus,g__Coprothermobacter,rank_6,s__Coprothermobacter_proteolyticus,Root,d__Bacteria,p__Coprothermobacterota,c__Coprothermobacteria,o__Coprothermobacterales,f__Coprothermobacteraceae,g__Coprothermobacter,s__Coprothermobacter_proteolyticus
p__Cyanobacteria,d__Bacteria,rank_1,p__Cyanobacteria,Root,d__Bacteria,p__Cyanobacteria,,,,,
c__Gloeobacteria,p__Cyanobacteria,rank_2,c__Gloeobacteria,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,,,,
o__Gloeobacterales,c__Gloeobacteria,rank_3,o__Gloeobacterales,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,o__Gloeobacterales,,,
f__Gloeobacteraceae,o__Gloeobacterales,rank_4,f__Gloeobacteraceae,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,o__Gloeobacterales,f__Gloeobacteraceae,,
g__Gloeobacter,f__Gloeobacteraceae,rank_5,g__Gloeobacter,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,o__Gloeobacterales,f__Gloeobacteraceae,g__Gloeobacter,
s__Gloeobacter_kilaueensis,g__Gloeobacter,rank_6,s__Gloeobacter_kilaueensis,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,o__Gloeobacterales,f__Gloeobacteraceae,g__Gloeobacter,s__Gloeobacter_kilaueensis
p__Deferribacteres,d__Bacteria,rank_1,p__Deferribacteres,Root,d__Bacteria,p__Deferribacteres,,,,,
c__Deferribacteres,p__Deferribacteres,rank_2,c__Deferribacteres,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,,,,
o__Deferribacterales,c__Deferribacteres,rank_3,o__Deferribacterales,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,,,
f__Deferribacteraceae,o__Deferribacterales,rank_4,f__Deferribacteraceae,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,,
g__Calditerrivibrio,f__Deferribacteraceae,rank_5,g__Calditerrivibrio,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Calditerrivibrio,
s__Calditerrivibrio_nitroreducens,g__Calditerrivibrio,rank_6,s__Calditerrivibrio_nitroreducens,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Calditerrivibrio,s__Calditerrivibrio_nitroreducens
g__Deferribacter,f__Deferribacteraceae,rank_5,g__Deferribacter,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Deferribacter,
s__Deferribacter_desulfuricans,g__Deferribacter,rank_6,s__Deferribacter_desulfuricans,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Deferribacter,s__Deferribacter_desulfuricans
g__Denitrovibrio,f__Deferribacteraceae,rank_5,g__Denitrovibrio,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Denitrovibrio,
s__Denitrovibrio_sp.,g__Denitrovibrio,rank_6,s__Denitrovibrio_sp.,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Denitrovibrio,s__Denitrovibrio_sp.
g__Flexistipes,f__Deferribacteraceae,rank_5,g__Flexistipes,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Flexistipes,
s__Flexistipes_sinusarabici,g__Flexistipes,rank_6,s__Flexistipes_sinusarabici,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Flexistipes,s__Flexistipes_sinusarabici
g__Geovibrio,f__Deferribacteraceae,rank_5,g__Geovibrio,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Geovibrio,
